method,n_qubits,run,budget,shots_used,iterations,energy,ground_energy,relative_gap
gCANS,7,9,100000,99960,119,-0.26004670679868025,-0.5499388054378248,0.5271351935391279
Rosalin,3,0,5000,4680,13,-0.3261728130402912,-0.920476372171203,0.645647815738148
Rosalin,3,0,10000,9720,27,-0.49816859821381454,-0.920476372171203,0.4587926281706249
Rosalin,3,0,20000,19800,55,-0.7931354724308709,-0.920476372171203,0.13834238834394275
Rosalin,3,0,50000,49752,138,-0.9106284998583116,-0.920476372171203,0.010698669309308214
Rosalin,3,0,100000,100000,212,-0.9133681491116804,-0.920476372171203,0.007722330821763394
Rosalin,3,1,5000,4680,13,-0.45860902708156254,-0.920476372171203,0.5017699085531073
Rosalin,3,1,10000,9720,27,-0.7439552226774241,-0.920476372171203,0.19177151617417842
Rosalin,3,1,20000,19800,55,-0.8797850191921757,-0.920476372171203,0.04420684138045319
Rosalin,3,1,50000,49644,135,-0.9063767244630476,-0.920476372171203,0.015317772551724953
Rosalin,3,1,100000,100000,188,-0.9179707602442158,-0.920476372171203,0.0027220817423885537
Rosalin,3,2,5000,4680,13,-0.3705132278115449,-0.920476372171203,0.5974766555521844
Rosalin,3,2,10000,9720,27,-0.559041705231123,-0.920476372171203,0.39266045046602827
Rosalin,3,2,20000,19800,55,-0.8134640658228544,-0.920476372171203,0.11625752662822837
Rosalin,3,2,50000,49680,138,-0.9129642522039871,-0.920476372171203,0.00816112199544726
Rosalin,3,2,100000,99828,226,-0.9190363751342299,-0.920476372171203,0.0015644041286758225
Rosalin,3,3,5000,4680,13,-0.42679417511422924,-0.920476372171203,0.5363333725693417
Rosalin,3,3,10000,9720,27,-0.6320072499495799,-0.920476372171203,0.31339112110090056
Rosalin,3,3,20000,19800,55,-0.8081905406648231,-0.920476372171203,0.1219866526736826
Rosalin,3,3,50000,49680,138,-0.8983104403225974,-0.920476372171203,0.024080935175251703
Rosalin,3,3,100000,100000,237,-0.9143212159383027,-0.920476372171203,0.006686924747869013
Rosalin,3,4,5000,4680,13,-0.41717194092678433,-0.920476372171203,0.5467869099749223
Rosalin,3,4,10000,9720,27,-0.7133570160255354,-0.920476372171203,0.225013224029986
Rosalin,3,4,20000,19800,55,-0.8817899462991592,-0.920476372171203,0.04202870061812777
Rosalin,3,4,50000,49748,135,-0.9104084056605335,-0.920476372171203,0.010937778323327743
Rosalin,3,4,100000,100000,186,-0.9139792639023513,-0.920476372171203,0.007058419385091315
Rosalin,3,5,5000,4680,13,-0.6026724925648412,-0.920476372171203,0.34526022526437233
Rosalin,3,5,10000,9720,27,-0.7268790911804033,-0.920476372171203,0.21032292282977996
Rosalin,3,5,20000,19800,55,-0.8422562080708857,-0.920476372171203,0.0849779162889461
Rosalin,3,5,50000,49634,128,-0.8979934261078583,-0.920476372171203,0.024425337513349105
Rosalin,3,5,100000,100000,201,-0.9134817937593819,-0.920476372171203,0.007598867959339876
Rosalin,3,6,5000,4680,13,-0.15735243075716815,-0.920476372171203,0.8290532646851021
Rosalin,3,6,10000,9720,27,-0.4088769885826399,-0.920476372171203,0.5557984963609786
Rosalin,3,6,20000,19800,55,-0.6750470395027989,-0.920476372171203,0.26663295233694034
Rosalin,3,6,50000,49680,138,-0.885180095667246,-0.920476372171203,0.0383456627145147
Rosalin,3,6,100000,100000,226,-0.9152298565189771,-0.920476372171203,0.005699783080635199
Rosalin,3,7,5000,4680,13,-0.42058134537339853,-0.920476372171203,0.5430829534696922
Rosalin,3,7,10000,9720,27,-0.626520048207835,-0.920476372171203,0.3193523841030152
Rosalin,3,7,20000,19800,55,-0.836203668685632,-0.920476372171203,0.09155335871011018
Rosalin,3,7,50000,49824,135,-0.8976284061666099,-0.920476372171203,0.024821892984281373
Rosalin,3,7,100000,100000,198,-0.9131221107222576,-0.920476372171203,0.007989625449698796
Rosalin,3,8,5000,4680,13,-0.03516448919709808,-0.920476372171203,0.9617975102238064
Rosalin,3,8,10000,9720,27,-0.20236908622059796,-0.920476372171203,0.7801474406743831
Rosalin,3,8,20000,19800,55,-0.750436969962661,-0.920476372171203,0.1847297848693891
Rosalin,3,8,50000,49680,138,-0.8919968351583027,-0.920476372171203,0.030939997890139508
Rosalin,3,8,100000,99720,242,-0.9123973626854186,-0.920476372171203,0.00877698736223703
Rosalin,3,9,5000,4680,13,-0.3694624936412597,-0.920476372171203,0.5986181668413951
Rosalin,3,9,10000,9720,27,-0.6037980986580834,-0.920476372171203,0.3440373735679327
Rosalin,3,9,20000,19800,55,-0.8368860694794044,-0.920476372171203,0.09081200258799406
Rosalin,3,9,50000,49680,138,-0.9145637611951964,-0.920476372171203,0.006423425038124589
Rosalin,3,9,100000,100000,215,-0.916269498094219,-0.920476372171203,0.004570322720029151
Rosalin,4,0,5000,4800,10,-0.4021321907034029,-0.9173632924615879,0.5616434688329967
Rosalin,4,0,10000,9600,20,-0.5658539701479051,-0.9173632924615879,0.3831735204604356
Rosalin,4,0,20000,19680,41,-0.7610299829557745,-0.9173632924615879,0.17041592005095343
Rosalin,4,0,50000,49920,104,-0.895137324962959,-0.9173632924615879,0.02422809772450055
Rosalin,4,0,100000,100000,195,-0.9075496437319548,-0.9173632924615879,0.010697668862790262
Rosalin,4,1,5000,4800,10,-0.004424812020649593,-0.9173632924615879,0.9951765979116339
Rosalin,4,1,10000,9600,20,-0.10288137097014331,-0.9173632924615879,0.8878510053589798
Rosalin,4,1,20000,19680,41,-0.5071873903570087,-0.9173632924615879,0.44712482554642247
Rosalin,4,1,50000,49920,104,-0.8691725715872256,-0.9173632924615879,0.052531773693550235
Rosalin,4,1,100000,100000,199,-0.8977686908104101,-0.9173632924615879,0.021359696656925303
Rosalin,4,2,5000,4800,10,-0.5597945317755202,-0.9173632924615879,0.38977879715090075
Rosalin,4,2,10000,9600,20,-0.6935655050869709,-0.9173632924615879,0.24395764384041768
Rosalin,4,2,20000,19680,41,-0.7795801658171755,-0.9173632924615879,0.1501947241367102
Rosalin,4,2,50000,49860,103,-0.8364716191592361,-0.9173632924615879,0.08817845009395657
Rosalin,4,2,100000,99780,206,-0.9019954763997298,-0.9173632924615879,0.016752159355124398
Rosalin,4,3,5000,4800,10,-0.5107079897863587,-0.9173632924615879,0.443287088132815
Rosalin,4,3,10000,9600,20,-0.6275309333620558,-0.9173632924615879,0.31594065457079323
Rosalin,4,3,20000,19680,41,-0.7519422171382346,-0.9173632924615879,0.18032231797663717
Rosalin,4,3,50000,49920,104,-0.8906137984045438,-0.9173632924615879,0.029159106623142042
Rosalin,4,3,100000,100000,198,-0.9060819929000179,-0.9173632924615879,0.012297526677025127
Rosalin,4,4,5000,4800,10,0.00765168460373848,-0.9173632924615879,1.0083409535421963
Rosalin,4,4,10000,9600,20,-0.23890861464120017,-0.9173632924615879,0.7395703353247004
Rosalin,4,4,20000,19680,41,-0.5554587327452573,-0.9173632924615879,0.3945051678983377
Rosalin,4,4,50000,49920,104,-0.8271242765787378,-0.9173632924615879,0.09836780763345032
Rosalin,4,4,100000,99840,208,-0.8908879487936052,-0.9173632924615879,0.028860260581105864
Rosalin,4,5,5000,4800,10,-0.10368320953058138,-0.9173632924615879,0.8869769366372124
Rosalin,4,5,10000,9600,20,-0.23807668852000136,-0.9173632924615879,0.740477201915107
Rosalin,4,5,20000,19680,41,-0.4888812867026424,-0.9173632924615879,0.46707995543312736
Rosalin,4,5,50000,49920,104,-0.7726226124214228,-0.9173632924615879,0.15777901866094743
Rosalin,4,5,100000,99620,204,-0.9060937225833039,-0.9173632924615879,0.012284740375913683
Rosalin,4,6,5000,4800,10,-0.48921065964804195,-0.9173632924615879,0.46672091234942636
Rosalin,4,6,10000,9600,20,-0.5622445002363667,-0.9173632924615879,0.3871081338695387
Rosalin,4,6,20000,19680,41,-0.7315057784776082,-0.9173632924615879,0.20259968489175398
Rosalin,4,6,50000,49920,104,-0.8824502025314286,-0.9173632924615879,0.038058084749037616
Rosalin,4,6,100000,99840,208,-0.9035350477016457,-0.9173632924615879,0.01507390242619848
Rosalin,4,7,5000,4800,10,-0.15980789121145564,-0.9173632924615879,0.8257965055669074
Rosalin,4,7,10000,9600,20,-0.42772380318392894,-0.9173632924615879,0.5337465465440577
Rosalin,4,7,20000,19680,41,-0.5802848282858535,-0.9173632924615879,0.3674427208344492
Rosalin,4,7,50000,49920,104,-0.7015624331719779,-0.9173632924615879,0.2352403470500168
Rosalin,4,7,100000,99848,205,-0.8298404459156374,-0.9173632924615879,0.09540696392058354
Rosalin,4,8,5000,4800,10,-0.023964277718321013,-0.9173632924615879,0.9738770038922999
Rosalin,4,8,10000,9600,20,-0.1774404069980982,-0.9173632924615879,0.8065756407998763
Rosalin,4,8,20000,19680,41,-0.5433310608050047,-0.9173632924615879,0.40772530875192475
Rosalin,4,8,50000,49920,104,-0.8700936402522792,-0.9173632924615879,0.05152773453848217
Rosalin,4,8,100000,99876,171,-0.9053506037744892,-0.9173632924615879,0.01309479983100774
Rosalin,4,9,5000,4800,10,-0.43258681541466737,-0.9173632924615879,0.5284454708734917
Rosalin,4,9,10000,9600,20,-0.7055879010569439,-0.9173632924615879,0.23085226228791086
Rosalin,4,9,20000,19680,41,-0.7909394404939836,-0.9173632924615879,0.1378121982931838
Rosalin,4,9,50000,49726,103,-0.879486244186381,-0.9173632924615879,0.04128903847195617
Rosalin,4,9,100000,99706,168,-0.9053405841120862,-0.9173632924615879,0.013105722071395305
Rosalin,5,0,5000,4800,8,-0.003969174967128386,-0.509782396398741,0.9922139818966528
Rosalin,5,0,10000,9600,16,-0.009182085721800572,-0.509782396398741,0.9819882251983089
Rosalin,5,0,20000,19800,33,-0.07822970857721089,-0.509782396398741,0.8465429384579587
Rosalin,5,0,50000,49800,83,-0.2950849890516736,-0.509782396398741,0.42115500429939456
Rosalin,5,0,100000,99600,166,-0.43941978865410297,-0.509782396398741,0.13802478908981763
Rosalin,5,1,5000,4800,8,0.031248394036904215,-0.509782396398741,1.0612975148958703
Rosalin,5,1,10000,9600,16,0.01784499533253646,-0.509782396398741,1.035005122692739
Rosalin,5,1,20000,19800,33,-0.03729224708507185,-0.509782396398741,0.926846734315434
Rosalin,5,1,50000,49800,83,-0.24514356984968,-0.509782396398741,0.5191211552586962
Rosalin,5,1,100000,99600,166,-0.4208141775447452,-0.509782396398741,0.17452195188083103
Rosalin,5,2,5000,4800,8,-0.05312160013344601,-0.509782396398741,0.8957955384322541
Rosalin,5,2,10000,9600,16,-0.21168438378326745,-0.509782396398741,0.5847554068585522
Rosalin,5,2,20000,19800,33,-0.3103011184913036,-0.509782396398741,0.3913067209002003
Rosalin,5,2,50000,49800,83,-0.397684457870093,-0.509782396398741,0.21989370233366667
Rosalin,5,2,100000,100000,145,-0.45377803197464767,-0.509782396398741,0.10985935336277856
Rosalin,5,3,5000,4800,8,0.06104966883815289,-0.509782396398741,1.1197563298957094
Rosalin,5,3,10000,9600,16,-0.0010610163978214543,-0.509782396398741,0.9979186876492465
Rosalin,5,3,20000,19800,33,-0.10267421722994122,-0.509782396398741,0.7985920699591369
Rosalin,5,3,50000,49800,83,-0.2588737686845338,-0.509782396398741,0.49218770496333847
Rosalin,5,3,100000,99660,157,-0.33116040821705695,-0.509782396398741,0.35038869416347934
Rosalin,5,4,5000,4800,8,-0.0002966249095460085,-0.509782396398741,0.999418134263479
Rosalin,5,4,10000,9600,16,-0.05364676726805252,-0.509782396398741,0.8947653594023064
Rosalin,5,4,20000,19800,33,-0.09709198585959405,-0.509782396398741,0.8095422938385445
Rosalin,5,4,50000,49800,83,-0.2937430498951222,-0.509782396398741,0.4237873807133925
Rosalin,5,4,100000,100000,160,-0.3823133403082505,-0.509782396398741,0.250046013732469
Rosalin,5,5,5000,4800,8,-0.12269673774404682,-0.509782396398741,0.7593154675194472
Rosalin,5,5,10000,9600,16,-0.16239102751122675,-0.509782396398741,0.6814503037797957
Rosalin,5,5,20000,19800,33,-0.24310443633707451,-0.509782396398741,0.5231211629620036
Rosalin,5,5,50000,49800,83,-0.40356493396837706,-0.509782396398741,0.20835843524750294
Rosalin,5,5,100000,100000,143,-0.4305823835774307,-0.509782396398741,0.15536043100115546
Rosalin,5,6,5000,4800,8,0.04186184884941038,-0.509782396398741,1.082117093774001
Rosalin,5,6,10000,9600,16,-0.004705259327474023,-0.509782396398741,0.9907700631471126
Rosalin,5,6,20000,19800,33,-0.07257969687108168,-0.509782396398741,0.8576261216868082
Rosalin,5,6,50000,49800,83,-0.23047907182315222,-0.509782396398741,0.547887346735927
Rosalin,5,6,100000,99480,162,-0.3380038308580213,-0.509782396398741,0.33696449064192113
Rosalin,5,7,5000,4800,8,-0.06439952651672964,-0.509782396398741,0.8736725179769493
Rosalin,5,7,10000,9600,16,-0.1059324832103516,-0.509782396398741,0.7922005860565389
Rosalin,5,7,20000,19800,33,-0.13225177069049343,-0.509782396398741,0.7405721115033386
Rosalin,5,7,50000,49560,81,-0.2215900627501221,-0.509782396398741,0.5653242161449626
Rosalin,5,7,100000,100000,132,-0.26546810261956094,-0.509782396398741,0.47925211914944704
Rosalin,5,8,5000,4800,8,0.05030048539853112,-0.509782396398741,1.09867050285351
Rosalin,5,8,10000,9600,16,-0.0006921572980456911,-0.509782396398741,0.9986422495108985
Rosalin,5,8,20000,19800,33,-0.1115610546631663,-0.509782396398741,0.7811594604849682
Rosalin,5,8,50000,49800,83,-0.32017959920466577,-0.509782396398741,0.3719288828596034
Rosalin,5,8,100000,99600,166,-0.4476511219920847,-0.509782396398741,0.12187803040193362
Rosalin,5,9,5000,4800,8,-0.04552802962720995,-0.509782396398741,0.9106912479739712
Rosalin,5,9,10000,9600,16,-0.07522779642455822,-0.509782396398741,0.8524315532352815
Rosalin,5,9,20000,19800,33,-0.13775452627578438,-0.509782396398741,0.7297777890156182
Rosalin,5,9,50000,49800,83,-0.2924636754217692,-0.509782396398741,0.426297028913077
Rosalin,5,9,100000,99900,156,-0.357551147047949,-0.509782396398741,0.2986200591197346
Rosalin,6,0,5000,4320,6,0.017322175955097757,-0.6884943015589988,1.0251595051925253
Rosalin,6,0,10000,9360,13,0.009228480394895908,-0.6884943015589988,1.013403858788663
Rosalin,6,0,20000,19440,27,-0.004914957677461642,-0.6884943015589988,0.9928612950516331
Rosalin,6,0,50000,49680,69,-0.09377621491001101,-0.6884943015589988,0.8637952199492895
Rosalin,6,0,100000,99360,138,-0.23244359252560662,-0.6884943015589988,0.6623885019828476
Rosalin,6,1,5000,4320,6,0.07708719847460721,-0.6884943015589988,1.1119649041394446
Rosalin,6,1,10000,9360,13,0.04212385294129907,-0.6884943015589988,1.0611825731105042
Rosalin,6,1,20000,19440,27,-0.038005012948458525,-0.6884943015589988,0.9447998148097937
Rosalin,6,1,50000,49680,69,-0.2037755501951476,-0.6884943015589988,0.7040272523189713
Rosalin,6,1,100000,99360,138,-0.4558243048139683,-0.6884943015589988,0.33794033765883313
Rosalin,6,2,5000,4320,6,-0.05636415620438207,-0.6884943015589988,0.9181341718054117
Rosalin,6,2,10000,9360,13,-0.05874900079798873,-0.6884943015589988,0.9146703165662231
Rosalin,6,2,20000,19440,27,-0.06417324996437909,-0.6884943015589988,0.9067918938195018
Rosalin,6,2,50000,49824,69,-0.17394015872424226,-0.6884943015589988,0.7473615128979584
Rosalin,6,2,100000,99504,138,-0.49308171039025916,-0.6884943015589988,0.2838260109433807
Rosalin,6,3,5000,4320,6,-0.05010263323201468,-0.6884943015589988,0.9272286885765586
Rosalin,6,3,10000,9360,13,-0.05629876736465698,-0.6884943015589988,0.9182291454886753
Rosalin,6,3,20000,19440,27,-0.1121210632446753,-0.6884943015589988,0.8371503395296187
Rosalin,6,3,50000,49680,69,-0.20786254009101668,-0.6884943015589988,0.6980911249078735
Rosalin,6,3,100000,99432,138,-0.36460263455509395,-0.6884943015589988,0.47043478249638027
Rosalin,6,4,5000,4320,6,-0.13259132968211101,-0.6884943015589988,0.8074184065403641
Rosalin,6,4,10000,9360,13,-0.17605577109762593,-0.6884943015589988,0.7442887026094881
Rosalin,6,4,20000,19440,27,-0.2330045843626567,-0.6884943015589988,0.661573692280313
Rosalin,6,4,50000,49680,69,-0.40858951852543984,-0.6884943015589988,0.4065462595692569
Rosalin,6,4,100000,100000,130,-0.5041792986322136,-0.6884943015589988,0.2677073760950959
Rosalin,6,5,5000,4320,6,-0.00541591951057396,-0.6884943015589988,0.9921336756189407
Rosalin,6,5,10000,9360,13,-0.02155457178672612,-0.6884943015589988,0.968693173294363
Rosalin,6,5,20000,19440,27,-0.04269931105654424,-0.6884943015589988,0.9379816057157515
Rosalin,6,5,50000,49680,69,-0.13317798296901928,-0.6884943015589988,0.8065663249972347
Rosalin,6,5,100000,99648,135,-0.31830918242088374,-0.6884943015589988,0.537673468465727
Rosalin,6,6,5000,4320,6,-0.030570165820465667,-0.6884943015589988,0.9555985202038073
Rosalin,6,6,10000,9360,13,-0.047665660921798345,-0.6884943015589988,0.9307682564490859
Rosalin,6,6,20000,19440,27,-0.13840998402980131,-0.6884943015589988,0.7989671320207135
Rosalin,6,6,50000,49680,69,-0.33115529194261645,-0.6884943015589988,0.5190152028959982
Rosalin,6,6,100000,99864,135,-0.43857584291865165,-0.6884943015589988,0.36299277724513024
Rosalin,6,7,5000,4320,6,0.031750987103072864,-0.6884943015589988,1.0461165575825062
Rosalin,6,7,10000,9360,13,-0.0036611869782912053,-0.6884943015589988,0.9946823278420737
Rosalin,6,7,20000,19440,27,-0.03941534203624076,-0.6884943015589988,0.9427513895946702
Rosalin,6,7,50000,49680,69,-0.3533361350180075,-0.6884943015589988,0.48679875168476
Rosalin,6,7,100000,99360,138,-0.5571251028794809,-0.6884943015589988,0.19080651558342715
Rosalin,6,8,5000,4320,6,-0.004496905464721607,-0.6884943015589988,0.9934684928335079
Rosalin,6,8,10000,9360,13,-0.02031564461093978,-0.6884943015589988,0.9704926466857635
Rosalin,6,8,20000,19440,27,-0.05748902726921973,-0.6884943015589988,0.9165003586245466
Rosalin,6,8,50000,49680,69,-0.22054521605169705,-0.6884943015589988,0.679670237571606
Rosalin,6,8,100000,99504,137,-0.5308015273225196,-0.6884943015589988,0.22904005723708393
Rosalin,6,9,5000,4320,6,-0.08164901038729747,-0.6884943015589988,0.8814093156582201
Rosalin,6,9,10000,9360,13,-0.08136702894072279,-0.6884943015589988,0.8818188781570471
Rosalin,6,9,20000,19440,27,-0.11223579017387791,-0.6884943015589988,0.8369837049925675
Rosalin,6,9,50000,49680,69,-0.26321316943427353,-0.6884943015589988,0.6176973885793038
Rosalin,6,9,100000,100000,134,-0.44269621205861703,-0.6884943015589988,0.35700816832297155
Rosalin,7,0,5000,4200,5,-0.01567398125756181,-0.5499388054378248,0.9714986811212872
Rosalin,7,0,10000,9240,11,-0.019730623244402414,-0.5499388054378248,0.9641221476838787
Rosalin,7,0,20000,19320,23,-0.0329808181983783,-0.5499388054378248,0.9400282033705166
Rosalin,7,0,50000,49560,59,-0.1008635902174281,-0.5499388054378248,0.8165912475713962
Rosalin,7,0,100000,99960,119,-0.20663004066078994,-0.5499388054378248,0.6242672118831752
Rosalin,7,1,5000,4200,5,-0.016624494679823736,-0.5499388054378248,0.9697702825924633
Rosalin,7,1,10000,9240,11,-0.025035576227524732,-0.5499388054378248,0.9544757053330815
Rosalin,7,1,20000,19320,23,-0.041173777119752654,-0.5499388054378248,0.9251302568347166
Rosalin,7,1,50000,49644,59,-0.1135255230749737,-0.5499388054378248,0.7935669897224433
Rosalin,7,1,100000,99624,98,-0.1471907056747913,-0.5499388054378248,0.7323507557216156
Rosalin,7,2,5000,4200,5,-0.05640603199506558,-0.5499388054378248,0.8974321662022763
Rosalin,7,2,10000,9240,11,-0.08014653708652197,-0.5499388054378248,0.8542628083451674
Rosalin,7,2,20000,19320,23,-0.13448268109517333,-0.5499388054378248,0.755458826026821
Rosalin,7,2,50000,49560,59,-0.18395752481841143,-0.5499388054378248,0.6654945550315245
Rosalin,7,2,100000,100000,111,-0.2847175523084107,-0.5499388054378248,0.4822741194236375
Rosalin,7,3,5000,4200,5,0.07476113735408671,-0.5499388054378248,1.1359444662112304
Rosalin,7,3,10000,9240,11,0.07063598807299915,-0.5499388054378248,1.1284433601967103
Rosalin,7,3,20000,19320,23,0.055819320987276204,-0.5499388054378248,1.1015009678082937
Rosalin,7,3,50000,49560,59,-0.03856925195193853,-0.5499388054378248,0.9298662840836769
Rosalin,7,3,100000,99960,118,-0.14650116633213195,-0.5499388054378248,0.7336046031239831
Rosalin,7,4,5000,4200,5,-0.03780536017525179,-0.5499388054378248,0.9312553327726096
Rosalin,7,4,10000,9240,11,-0.06301272834588324,-0.5499388054378248,0.8854186543615218
Rosalin,7,4,20000,19320,23,-0.08170241869820184,-0.5499388054378248,0.8514336179038033
Rosalin,7,4,50000,49728,59,-0.12483106568843137,-0.5499388054378248,0.7730091703766037
Rosalin,7,4,100000,99204,99,-0.17203911534735902,-0.5499388054378248,0.6871668017491639
Rosalin,7,5,5000,4200,5,-0.042478232760552036,-0.5499388054378248,0.9227582553903725
Rosalin,7,5,10000,9240,11,-0.06468547942475504,-0.5499388054378248,0.8823769503349436
Rosalin,7,5,20000,19320,23,-0.08151377933575377,-0.5499388054378248,0.8517766367280485
Rosalin,7,5,50000,49560,59,-0.15955531251952457,-0.5499388054378248,0.7098671507778084
Rosalin,7,5,100000,99540,110,-0.24876653358682133,-0.5499388054378248,0.5476468815675412
Rosalin,7,6,5000,4200,5,-0.023126270481930052,-0.5499388054378248,0.9579475566131064
Rosalin,7,6,10000,9240,11,-0.04683525403833472,-0.5499388054378248,0.9148355170153022
Rosalin,7,6,20000,19320,23,-0.08129555945477411,-0.5499388054378248,0.8521734442979487
Rosalin,7,6,50000,49560,59,-0.19117643421606142,-0.5499388054378248,0.6523678046980892
Rosalin,7,6,100000,99204,113,-0.23692247908869857,-0.5499388054378248,0.5691839223819155
Rosalin,7,7,5000,4200,5,-0.026872776890253865,-0.5499388054378248,0.9511349687919193
Rosalin,7,7,10000,9240,11,-0.027457649282262863,-0.5499388054378248,0.950071446112258
Rosalin,7,7,20000,19320,23,-0.035824536266780435,-0.5499388054378248,0.9348572315455003
Rosalin,7,7,50000,49812,59,-0.049299973250985535,-0.5499388054378248,0.9103537106974362
Rosalin,7,7,100000,100000,97,-0.08581777019160683,-0.5499388054378248,0.8439503280309808
Rosalin,7,8,5000,4200,5,-0.08055930094890021,-0.5499388054378248,0.8535122450855888
Rosalin,7,8,10000,9240,11,-0.09153828711140612,-0.5499388054378248,0.8335482308099182
Rosalin,7,8,20000,19320,23,-0.10146138710519234,-0.5499388054378248,0.8155042231936778
Rosalin,7,8,50000,49812,59,-0.14378420824403368,-0.5499388054378248,0.7385450766116382
Rosalin,7,8,100000,99708,115,-0.2682947442629592,-0.5499388054378248,0.5121370930546342
Rosalin,7,9,5000,4200,5,0.047900019161154044,-0.5499388054378248,1.0871006349934138
Rosalin,7,9,10000,9240,11,0.0078102088793805206,-0.5499388054378248,1.0142019599310919
Rosalin,7,9,20000,19320,23,-0.017911598784824886,-0.5499388054378248,0.9674298329055634
Rosalin,7,9,50000,49560,59,-0.07852415152749137,-0.5499388054378248,0.8572129285094263
Rosalin,7,9,100000,99204,114,-0.10410462075747673,-0.5499388054378248,0.8106978090505987
